EnergyTarget,CO2Target,LargestPropertyUseTypeGFA,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,NumberofBuildings,NumberofFloors,PropertyGFAParking,BuildingAge,GFA_per_floor,BuildingGFARatio,LargestUseRatio,SecondUseRatio,ThirdUseRatio,BuildingType,PrimaryPropertyType,Neighborhood,SecondLargestPropertyUseType,ThirdLargestPropertyUseType,BuildingAgeCat,SizeCategory,HasEnergyStarScore,UsesElectricity,UsesGas,UsesSteam
1046976.813,13.71,38880.0,0.0,0.0,93.0,1.0,2,0,97,12960.0,1.0,1.5,0.0,0.0,NonResidential,Retail Store,DOWNTOWN,No_Second_Use,No_Third_Use,3,0,1,1,1,0
1945839.625,46.48,23995.0,0.0,0.0,75.0,1.0,2,0,97,12960.0,1.0,0.925733024691358,0.0,0.0,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,No_Second_Use,No_Third_Use,3,0,1,1,1,0
2741556.25,149.91,39760.0,0.0,0.0,92.0,1.0,4,0,91,9940.0,1.0,1.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,EAST,No_Second_Use,No_Third_Use,3,2,1,1,1,1
2974354.25,94.85,30971.0,0.0,0.0,,1.0,3,0,96,10323.666666666666,1.0,1.0,0.0,0.0,NonResidential,Other,EAST,No_Second_Use,No_Third_Use,3,1,0,1,1,1
2339649.75,60.88,18740.0,13660.0,1440.0,,1.0,2,0,89,16920.0,1.0,0.5537825059101655,0.4036643026004728,0.0425531914893617,NonResidential,Warehouse,LAKE UNION,Office,Retail Store,3,1,0,1,1,0
4288601.5,110.17,14273.0,14128.0,9680.0,,5.0,3,9226,15,13942.333333333334,0.7794247734716809,0.34123891266406864,0.3377722523728692,0.2314294594400746,NonResidential,Mixed Use Property,LAKE UNION,Office,Parking,0,2,0,1,1,0
1291405.25,9.0,15908.0,8762.0,1500.0,79.0,1.0,5,6010,15,6748.0,0.8218731475992886,0.4714878482513337,0.25969176052163606,0.04445761707172496,NonResidential,Small- and Mid-Sized Office,LAKE UNION,Retail Store,Parking,0,1,1,1,0,0
1109483.125,42.04,10155.0,8000.0,0.0,98.0,1.0,2,0,105,10258.0,1.0,0.4949795281731332,0.38993955936829794,0.0,NonResidential,Retail Store,LAKE UNION,Hotel,No_Third_Use,3,0,1,1,1,0
1215156.25,8.47,22218.0,8668.0,0.0,88.0,1.0,3,0,110,9160.0,1.0,0.8085152838427948,0.315429403202329,0.0,NonResidential,Retail Store,LAKE UNION,Office,No_Third_Use,3,1,1,1,0,0
1818867.875,30.32,40313.0,33976.0,4579.0,95.0,1.0,1,0,69,46958.0,1.0,0.8584905660377359,0.7235401848460327,0.09751267089739768,NonResidential,Mixed Use Property,LAKE UNION,Parking,Bar/Nightclub,3,2,1,1,1,0
2261229.0,66.53,26532.0,0.0,0.0,5.0,1.0,1,0,32,26532.0,1.0,1.0,0.0,0.0,NonResidential,Distribution Center,LAKE UNION,No_Second_Use,No_Third_Use,1,1,1,1,1,0
605182.6875,9.46,19600.0,2788.0,0.0,,1.0,2,0,35,11194.0,1.0,0.87546900125067,0.12453099874933,0.0,NonResidential,Small- and Mid-Sized Office,LAKE UNION,Multifamily Housing,No_Third_Use,1,0,0,1,1,0
3269018.5,73.52,30730.0,0.0,0.0,,1.0,1,0,47,30730.0,1.0,1.0,0.0,0.0,NonResidential,Other,LAKE UNION,No_Second_Use,No_Third_Use,2,1,0,1,1,0
2195095.5,18.34,36839.0,0.0,0.0,47.0,1.0,2,0,30,17800.0,1.0,1.034803370786517,0.0,0.0,NonResidential,Small- and Mid-Sized Office,LAKE UNION,Parking,No_Third_Use,1,1,1,1,1,0
2158433.5,82.34,57200.0,5000.0,0.0,81.0,1.0,3,0,67,20666.666666666668,1.0,0.9225806451612903,0.08064516129032258,0.0,NonResidential,Worship Facility,MAGNOLIA / QUEEN ANNE,Other,No_Third_Use,3,3,1,1,1,0
839316.3125,5.41,23600.0,0.0,0.0,82.0,1.0,2,0,35,11800.0,1.0,1.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,MAGNOLIA / QUEEN ANNE,No_Second_Use,No_Third_Use,1,0,1,1,0,0
2303732.75,16.06,40067.0,0.0,0.0,43.0,1.0,3,0,30,13355.666666666666,1.0,1.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,MAGNOLIA / QUEEN ANNE,No_Second_Use,No_Third_Use,1,2,1,1,0,0
1074989.0,7.49,26419.0,0.0,0.0,67.0,1.0,3,6922,27,8806.333333333334,0.7379915969567357,1.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,MAGNOLIA / QUEEN ANNE,No_Second_Use,No_Third_Use,1,1,1,1,0,0
1508578.25,23.85,25262.0,0.0,0.0,54.0,1.0,3,0,37,8420.666666666666,1.0,1.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,MAGNOLIA / QUEEN ANNE,No_Second_Use,No_Third_Use,2,0,1,1,1,0
1785202.125,11.29,32739.0,0.0,0.0,57.0,1.0,3,0,36,11368.666666666666,1.0,0.959919075822436,0.0,0.0,NonResidential,Small- and Mid-Sized Office,MAGNOLIA / QUEEN ANNE,No_Second_Use,No_Third_Use,1,1,1,1,0,0
2313978.75,16.13,34545.0,0.0,0.0,29.0,1.0,3,0,36,11515.0,1.0,1.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,MAGNOLIA / QUEEN ANNE,No_Second_Use,No_Third_Use,1,1,1,1,0,0
3018885.75,19.39,70296.0,0.0,0.0,86.0,1.0,3,0,36,23432.0,1.0,1.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,MAGNOLIA / QUEEN ANNE,No_Second_Use,No_Third_Use,1,3,1,1,0,0
1265151.625,8.49,27838.0,0.0,0.0,77.0,1.0,4,0,114,6959.5,1.0,1.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,No_Second_Use,No_Third_Use,3,1,1,1,0,0
1931830.75,30.02,35300.0,9408.0,0.0,,2.0,2,0,45,14184.0,1.0,1.2443598420755781,0.3316412859560068,0.0,NonResidential,Distribution Center,DELRIDGE,Office,No_Third_Use,2,1,0,1,1,0
5368434.5,127.1,92129.0,0.0,0.0,,1.0,2,0,52,46040.0,1.0,1.0005321459600347,0.0,0.0,NonResidential,Other,NORTHWEST,No_Second_Use,No_Third_Use,2,3,0,1,1,0
2089365.125,49.58,20236.0,0.0,0.0,,1.0,1,0,55,20236.0,1.0,1.0,0.0,0.0,NonResidential,Other,NORTHWEST,No_Second_Use,No_Third_Use,2,0,0,1,1,0
2158188.5,40.22,27118.0,12697.0,0.0,62.0,1.0,2,0,65,19907.5,1.0,0.6811000879065678,0.3188999120934321,0.0,NonResidential,Small- and Mid-Sized Office,NORTHWEST,Non-Refrigerated Warehouse,No_Third_Use,2,2,1,1,1,0
2280352.5,15.9,25557.0,0.0,0.0,,1.0,4,0,46,6389.25,1.0,1.0,0.0,0.0,Nonresidential COS,Other,NORTHWEST,No_Second_Use,No_Third_Use,2,0,0,1,0,0
3320817.0,122.73,16243.0,10751.0,0.0,,1.0,2,0,58,13497.0,1.0,0.6017263095502704,0.39827369044972954,0.0,Nonresidential COS,Other,NORTHWEST,Office,No_Third_Use,2,1,0,1,1,0
1463960.0,10.36,48112.0,0.0,0.0,73.0,1.0,1,0,44,48112.0,1.0,1.0,0.0,0.0,NonResidential,Warehouse,NORTHWEST,No_Second_Use,No_Third_Use,2,2,1,1,0,0
1296995.0,32.86,19050.0,0.0,0.0,,1.0,1,0,7,20909.0,1.0,0.9110909177865991,0.0,0.0,NonResidential,Other,NORTHWEST,Parking,No_Third_Use,0,0,0,1,1,0
1871245.75,12.35,26275.0,16518.0,0.0,27.0,1.0,2,16518,15,21396.5,0.6140022900941743,0.6140022900941743,0.3859977099058257,0.0,NonResidential,Small- and Mid-Sized Office,NORTHWEST,Parking,No_Third_Use,0,2,1,1,0,0
6104259.5,176.79,45000.0,0.0,0.0,,1.0,2,0,9,22500.0,1.0,1.0,0.0,0.0,NonResidential,Other,NORTHWEST,No_Second_Use,No_Third_Use,0,2,0,1,1,0
1760626.0,36.74,26115.0,0.0,0.0,43.0,1.0,1,0,18,26115.0,1.0,1.0,0.0,0.0,NonResidential,Retail Store,NORTHWEST,No_Second_Use,No_Third_Use,1,0,1,1,1,0
1343672.875,45.33,30044.0,0.0,0.0,78.0,1.0,1,0,67,26033.0,1.0,1.1540736757192793,0.0,0.0,NonResidential,Worship Facility,NORTHEAST,Parking,No_Third_Use,3,0,1,1,1,0
2115259.0,61.98,49468.0,0.0,0.0,82.0,1.0,4,0,9,12165.0,1.0,1.0166050143855323,0.0,0.0,NonResidential,K-12 School,MAGNOLIA / QUEEN ANNE,No_Second_Use,No_Third_Use,0,2,1,1,1,0
5589312.5,180.38,46539.0,0.0,0.0,73.0,1.0,2,0,46,23269.5,1.0,1.0,0.0,0.0,NonResidential,Senior Care Community,MAGNOLIA / QUEEN ANNE,No_Second_Use,No_Third_Use,2,2,1,1,1,0
2309752.75,79.58,29796.0,0.0,0.0,47.0,1.0,4,0,107,7449.0,1.0,1.0,0.0,0.0,NonResidential,Residence Hall,DOWNTOWN,No_Second_Use,No_Third_Use,3,1,1,1,1,0
1013921.625,17.12,14428.0,7200.0,2788.0,36.0,1.0,2,0,96,13200.0,1.0,0.5465151515151515,0.2727272727272727,0.1056060606060606,NonResidential,Retail Store,DOWNTOWN,Office,Parking,3,1,1,1,1,0
1262255.75,8.8,37853.0,12495.0,0.0,98.0,1.0,3,0,98,12716.0,1.0,0.9922669602600398,0.32754010695187163,0.0,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,Retail Store,No_Third_Use,3,1,1,1,0,0
521523.1875,12.77,14400.0,14400.0,0.0,,1.0,2,0,88,14400.0,1.0,0.5,0.5,0.0,NonResidential,Mixed Use Property,LAKE UNION,Office,No_Third_Use,3,1,0,1,1,0
1806468.0,12.59,31945.0,0.0,0.0,4.0,1.0,5,0,61,6389.0,1.0,1.0,0.0,0.0,NonResidential,Worship Facility,MAGNOLIA / QUEEN ANNE,Parking,No_Third_Use,2,1,1,1,0,0
4480961.0,31.24,52908.0,33055.0,0.0,43.0,1.0,5,33055,31,17192.6,0.6154740993218012,0.6154740993218012,0.38452590067819875,0.0,NonResidential,Small- and Mid-Sized Office,MAGNOLIA / QUEEN ANNE,Parking,No_Third_Use,1,3,1,1,0,0
1259828.25,26.38,34680.0,0.0,0.0,92.0,1.0,4,0,116,8670.0,1.0,1.0,0.0,0.0,NonResidential,Retail Store,DOWNTOWN,No_Second_Use,No_Third_Use,3,1,1,1,1,0
6207115.5,247.97,75058.0,0.0,0.0,24.0,1.0,3,34510,48,25019.333333333332,0.540222228143569,1.0,0.0,0.0,NonResidential,Worship Facility,DOWNTOWN,No_Second_Use,No_Third_Use,2,3,1,1,1,0
2147472.5,20.76,16200.0,0.0,0.0,2.0,1.0,1,0,101,36504.0,1.0,0.4437869822485207,0.0,0.0,NonResidential,Retail Store,DOWNTOWN,No_Second_Use,No_Third_Use,3,1,1,1,1,0
2998208.25,20.9,35200.0,0.0,0.0,8.0,1.0,6,0,109,5866.666666666667,1.0,1.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,No_Second_Use,No_Third_Use,3,1,1,1,0,0
1724638.75,48.35,35840.0,0.0,0.0,83.0,1.0,5,0,109,7168.0,1.0,1.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,No_Second_Use,No_Third_Use,3,1,1,1,1,0
1356947.75,9.3,23230.0,0.0,0.0,60.0,1.0,2,0,75,12960.0,1.0,0.8962191358024691,0.0,0.0,NonResidential,Other,DOWNTOWN,No_Second_Use,No_Third_Use,3,0,1,1,0,0
2991557.25,73.61,15609.0,6104.0,0.0,17.0,1.0,4,0,88,7631.25,1.0,0.5113513513513513,0.19996723996723997,0.0,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,Retail Store,No_Third_Use,3,1,1,1,0,1
8491346.0,101.34,52284.0,0.0,0.0,,1.0,4,0,52,12310.75,1.0,1.0617549702495785,0.0,0.0,NonResidential,Other,EAST,No_Second_Use,No_Third_Use,2,2,0,1,1,0
3129807.0,85.55,21571.0,0.0,0.0,2.0,1.0,2,10285,54,15427.5,0.6666666666666666,0.699108734402852,0.0,0.0,NonResidential,Medical Office,EAST,No_Second_Use,No_Third_Use,2,1,1,1,1,0
3209164.5,107.45,41632.0,31917.0,0.0,90.0,1.0,3,0,106,24516.333333333332,1.0,0.5660444057703028,0.4339555942296972,0.0,NonResidential,Small- and Mid-Sized Office,EAST,Worship Facility,No_Third_Use,3,3,1,1,1,0
1255324.0,55.61,35886.0,1184.0,436.0,,1.0,3,0,100,12679.333333333334,1.0,0.943424996056575,0.03112676796887323,0.011462221988537778,NonResidential,Other,EAST,Office,Food Service,3,1,0,1,0,1
2769792.0,123.41,53000.0,17600.0,0.0,55.0,1.0,3,0,54,12598.666666666666,1.0,1.4022647899248597,0.46565774155995343,0.0,NonResidential,Worship Facility,EAST,Parking,No_Third_Use,2,1,1,1,1,1
5355753.0,37.34,18380.0,6060.0,3304.0,,1.0,1,0,23,27744.0,1.0,0.6624855824682814,0.21842560553633217,0.11908881199538639,Nonresidential COS,Small- and Mid-Sized Office,Ballard,Other,Data Center,1,1,0,1,0,0
1054377.75,31.61,27553.0,0.0,0.0,63.0,1.0,1,0,66,27553.0,1.0,1.0,0.0,0.0,NonResidential,Warehouse,BALLARD,No_Second_Use,No_Third_Use,2,1,1,1,1,0
1395637.75,34.87,57310.0,0.0,0.0,,3.0,1,0,65,57310.0,1.0,1.0,0.0,0.0,NonResidential,Distribution Center,BALLARD,No_Second_Use,No_Third_Use,2,2,0,1,1,0
1071271.0,16.57,10109.0,7016.0,3609.0,,1.0,2,0,96,12960.0,1.0,0.3900077160493827,0.27067901234567904,0.13923611111111112,NonResidential,Mixed Use Property,LAKE UNION,Other - Services,Restaurant,3,0,0,1,1,0
2188575.25,73.0,40686.0,0.0,0.0,,1.0,3,0,97,13562.0,1.0,1.0,0.0,0.0,NonResidential,Restaurant,LAKE UNION,No_Second_Use,No_Third_Use,3,2,0,1,1,0
2912179.5,82.72,45271.0,0.0,0.0,57.0,1.0,2,0,52,22635.5,1.0,1.0,0.0,0.0,NonResidential,Retail Store,LAKE UNION,No_Second_Use,No_Third_Use,2,2,1,1,1,0
1503529.375,35.77,28380.0,0.0,0.0,62.0,1.0,3,12180,96,9460.0,0.5708245243128964,1.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,LAKE UNION,No_Second_Use,No_Third_Use,3,1,1,1,1,0
28053172.0,487.53,329850.0,162894.0,11846.0,77.0,1.0,5,0,7,101632.0,1.0,0.649106580604534,0.3205565176322418,0.02331155541561713,NonResidential,Large Office,LAKE UNION,Parking,Food Service,0,4,1,1,1,0
1074761.125,32.09,23730.0,0.0,0.0,95.0,1.0,3,0,90,8725.333333333334,1.0,0.9065556234718827,0.0,0.0,NonResidential,Small- and Mid-Sized Office,LAKE UNION,No_Second_Use,No_Third_Use,3,0,1,1,1,0
7419337.0,73.48,37481.0,0.0,0.0,1.0,1.0,1,0,90,37740.0,1.0,0.9931372549019608,0.0,0.0,NonResidential,Small- and Mid-Sized Office,LAKE UNION,Parking,No_Third_Use,3,1,1,1,1,0
789925.875,20.64,23241.0,0.0,0.0,66.0,1.0,3,0,7,7747.0,1.0,1.0,0.0,0.0,NonResidential,Worship Facility,MAGNOLIA / QUEEN ANNE,No_Second_Use,No_Third_Use,0,0,1,1,1,0
18847708.0,255.83,155795.0,0.0,0.0,,1.0,1,0,54,155795.0,1.0,1.0,0.0,0.0,NonResidential,Other,MAGNOLIA / QUEEN ANNE,No_Second_Use,No_Third_Use,2,4,0,1,1,0
1789470.75,24.62,21018.0,0.0,0.0,,1.0,1,0,14,21018.0,1.0,1.0,0.0,0.0,Nonresidential COS,Other,MAGNOLIA / QUEEN ANNE,No_Second_Use,No_Third_Use,0,0,0,1,0,1
2470816.0,41.06,33000.0,0.0,0.0,,1.0,2,0,24,20300.0,1.0,0.812807881773399,0.0,0.0,Nonresidential COS,Other,MAGNOLIA / QUEEN ANNE,No_Second_Use,No_Third_Use,1,2,0,1,1,1
2040142.0,13.97,38038.0,19600.0,0.0,84.0,1.0,4,0,17,9509.5,1.0,1.0,0.5152741994847257,0.0,NonResidential,Small- and Mid-Sized Office,LAKE UNION,Parking,No_Third_Use,1,1,1,1,0,0
2739358.75,77.8,41591.0,21350.0,0.0,92.0,1.0,4,24596,9,16149.0,0.6192333890643383,0.6438633971143725,0.3305158214130906,0.0,NonResidential,Small- and Mid-Sized Office,LAKE UNION,Parking,No_Third_Use,0,3,1,1,1,0
7429423.0,86.51,120548.0,88960.0,5436.0,92.0,1.0,6,100800,3,21785.0,0.22882717466146432,0.9222553744931528,0.6805906204575013,0.041588248795042464,NonResidential,Large Office,LAKE UNION,Parking,Bank Branch,0,3,1,1,1,0
1979164.25,13.33,22341.0,8214.0,5225.0,77.0,1.0,4,0,90,8945.0,1.0,0.6243991056456121,0.2295695919508105,0.14603130240357742,NonResidential,Small- and Mid-Sized Office,LAKE UNION,Retail Store,Parking,3,1,1,1,0,0
585965.6875,3.94,8061.0,8000.0,2095.0,41.0,1.0,4,7308,52,6283.0,0.709215342989018,0.32074645869807417,0.31831927423205475,0.08335985993951933,NonResidential,Mixed Use Property,MAGNOLIA / QUEEN ANNE,Parking,Restaurant,2,0,1,1,0,0
2890473.75,119.34,49680.0,0.0,0.0,,1.0,1,0,50,49680.0,1.0,1.0,0.0,0.0,Nonresidential COS,Other,DOWNTOWN,No_Second_Use,No_Third_Use,2,2,0,1,0,1
1882952.875,44.33,36314.0,0.0,0.0,,1.0,1,0,54,36314.0,1.0,1.0,0.0,0.0,Nonresidential COS,Other,DOWNTOWN,No_Second_Use,No_Third_Use,2,1,0,1,1,1
1230670.25,8.77,11888.0,4329.0,4029.0,,1.0,2,0,100,12960.0,1.0,0.458641975308642,0.16701388888888888,0.1554398148148148,NonResidential,Other,DOWNTOWN,Restaurant,Retail Store,3,0,0,1,0,0
2223121.25,77.48,25500.0,8500.0,0.0,72.0,1.0,4,0,97,11921.5,1.0,0.5347481441093822,0.17824938136979407,0.0,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,Retail Store,No_Third_Use,3,2,1,1,0,1
5469793.5,98.28,15614.0,9240.0,8199.0,,1.0,2,0,116,24640.0,1.0,0.31684253246753247,0.1875,0.1663758116883117,Campus,Mixed Use Property,DOWNTOWN,Restaurant,Social/Meeting Hall,3,2,0,1,1,0
3778355.0,26.34,22669.0,10455.0,3668.0,,1.0,4,0,74,11375.0,1.0,0.4982197802197802,0.22978021978021979,0.08061538461538462,Campus,Low-Rise Multifamily,DOWNTOWN,Retail Store,Restaurant,3,2,0,1,0,0
2877728.5,44.89,20895.0,16260.0,3560.0,,1.0,6,0,101,6785.833333333333,1.0,0.5132015227803021,0.3993614147120226,0.0874370625076753,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,Retail Store,Non-Refrigerated Warehouse,3,2,0,1,1,0
1818635.25,11.97,36036.0,27594.0,13945.0,91.0,1.0,4,34800,26,20516.25,0.5759458965454213,0.439115335404862,0.33624565892889785,0.16992627795040516,NonResidential,Mixed Use Property,DOWNTOWN,Office,Retail Store,1,3,1,1,0,0
1921962.0,12.98,36160.0,0.0,0.0,47.0,1.0,4,0,106,9040.0,1.0,1.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,No_Second_Use,No_Third_Use,3,1,1,1,0,0
5123179.0,143.34,6455.0,5813.0,5581.0,,1.0,1,0,98,34617.0,1.0,0.1864690758875697,0.1679232746916255,0.16122136522517838,NonResidential,Mixed Use Property,DOWNTOWN,Office,Manufacturing/Industrial Plant,3,1,0,1,1,0
1634178.25,14.13,68048.0,0.0,0.0,100.0,1.0,5,0,107,13380.0,1.0,1.0171599402092675,0.0,0.0,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,No_Second_Use,No_Third_Use,3,3,1,1,1,0
2370772.25,75.99,12714.0,11592.0,2836.0,,1.0,3,0,106,9780.0,1.0,0.43333333333333335,0.3950920245398773,0.09665985003408316,NonResidential,Mixed Use Property,DOWNTOWN,Multifamily Housing,Restaurant,3,1,0,1,1,0
3205182.5,22.46,36959.0,13540.0,0.0,13.0,1.0,3,13540,16,16833.0,0.7318758787302719,0.7318758787302719,0.2681241212697281,0.0,NonResidential,Small- and Mid-Sized Office,LAKE UNION,Parking,No_Third_Use,0,2,1,1,1,0
3658985.5,41.22,57972.0,0.0,0.0,68.0,1.0,5,9605,52,10893.0,0.8236482144496465,1.0643899752134398,0.0,0.0,NonResidential,Small- and Mid-Sized Office,LAKE UNION,Parking,No_Third_Use,2,2,1,1,1,0
4711474.0,182.81,45960.0,0.0,0.0,56.0,1.0,2,0,86,22980.0,1.0,1.0,0.0,0.0,NonResidential,K-12 School,EAST,No_Second_Use,No_Third_Use,3,2,1,1,1,0
436604.0938,3.04,21128.0,0.0,0.0,97.0,1.0,2,0,57,10564.0,1.0,1.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,LAKE UNION,No_Second_Use,No_Third_Use,2,0,1,1,0,0
9512996.0,220.26,108763.0,105499.0,58152.0,,1.0,4,0,8,68610.5,1.0,0.3963059590004445,0.38441273565999373,0.21189176583759045,NonResidential,Mixed Use Property,LAKE UNION,Parking,Multifamily Housing,0,4,0,1,1,0
1539066.375,10.73,54150.0,650.0,0.0,,1.0,3,0,3,17184.0,1.0,1.0503957169459963,0.01260862818125388,0.0,NonResidential,Small- and Mid-Sized Office,LAKE UNION,Data Center,No_Third_Use,0,2,0,1,0,0
2874815.0,75.25,38500.0,0.0,0.0,37.0,1.0,4,0,57,9630.0,1.0,0.9994807892004154,0.0,0.0,NonResidential,Hotel,LAKE UNION,No_Second_Use,No_Third_Use,2,1,1,1,1,0
867184.375,30.22,19000.0,0.0,0.0,95.0,1.0,3,4256,55,9728.666666666666,0.8541766600424862,0.6509970533817584,0.0,0.0,NonResidential,Hotel,LAKE UNION,No_Second_Use,No_Third_Use,2,1,1,1,1,0
682542.8125,4.05,27338.0,0.0,0.0,56.0,1.0,1,0,56,27338.0,1.0,1.0,0.0,0.0,NonResidential,Worship Facility,LAKE UNION,No_Second_Use,No_Third_Use,2,1,1,1,0,0
2278550.5,77.76,65000.0,20000.0,0.0,,1.0,2,65640,17,42875.0,0.2345189504373178,0.7580174927113703,0.23323615160349853,0.0,NonResidential,Other,EAST,K-12 School,No_Third_Use,1,3,0,1,1,0
3034554.5,115.43,45864.0,0.0,0.0,94.0,1.0,3,0,86,15288.0,1.0,1.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,MAGNOLIA / QUEEN ANNE,No_Second_Use,No_Third_Use,3,2,1,1,1,0
3870672.5,104.91,61099.0,0.0,0.0,23.0,1.0,2,0,17,24626.0,1.0,1.2405384552911556,0.0,0.0,NonResidential,K-12 School,NORTHWEST,No_Second_Use,No_Third_Use,1,2,1,1,1,0
1513388.25,35.96,33176.0,15000.0,0.0,89.0,1.0,3,0,29,11058.666666666666,1.0,1.0,0.452134072823728,0.0,NonResidential,Small- and Mid-Sized Office,LAKE UNION,Parking,No_Third_Use,1,1,1,1,1,0
1980961.25,55.95,10751.0,8044.0,2635.0,,1.0,3,3764,23,8398.0,0.8505993490513615,0.42672858617131065,0.3192823688179725,0.10458839406207827,NonResidential,Retail Store,LAKE UNION,Medical Office,Office,1,0,0,1,1,0
6014124.0,167.98,30095.0,1096.0,0.0,,1.0,3,0,89,10397.0,1.0,0.9648616588118367,0.03513834118816325,0.0,NonResidential,Other,EAST,Self-Storage Facility,No_Third_Use,3,1,0,1,1,0
3515178.25,111.73,31303.0,3468.0,840.0,,1.0,1,0,69,37377.0,1.0,0.8374936458249725,0.09278433261096396,0.022473713781202345,NonResidential,Other,NORTH,Retail Store,Office,3,1,0,1,1,0
878933.3125,5.97,16768.0,6837.0,5775.0,33.0,1.0,1,0,39,29380.0,1.0,0.5707283866575902,0.23270932607215794,0.19656228727025188,NonResidential,Warehouse,GREATER DUWAMISH,Office,Other,2,1,1,1,0,0
391818.4063,7.07,22688.0,0.0,0.0,87.0,1.0,2,0,94,11344.0,1.0,1.0,0.0,0.0,NonResidential,Worship Facility,EAST,No_Second_Use,No_Third_Use,3,0,1,1,1,0
1625774.5,54.44,22364.0,0.0,0.0,,1.0,2,0,54,11182.0,1.0,1.0,0.0,0.0,NonResidential,Other,SOUTHEAST,Parking,No_Third_Use,2,0,0,1,1,0
2001403.875,13.27,40738.0,0.0,0.0,84.0,1.0,2,0,34,20631.0,1.0,0.9873006640492463,0.0,0.0,NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,No_Second_Use,No_Third_Use,1,2,1,1,0,0
7588115.5,92.45,26580.0,11497.0,0.0,,1.0,2,0,63,21591.5,1.0,0.6155199962948382,0.2662390292476206,0.0,NonResidential,Small- and Mid-Sized Office,LAKE UNION,Data Center,No_Third_Use,2,2,0,1,1,0
2394061.75,86.81,45680.0,0.0,0.0,79.0,1.0,3,0,108,15226.666666666666,1.0,1.0,0.0,0.0,NonResidential,Worship Facility,NORTH,No_Second_Use,No_Third_Use,3,2,1,1,1,0
39120828.0,913.07,726000.0,0.0,0.0,8.0,1.0,14,0,10,51724.857142857145,1.0,1.0025574882482586,0.0,0.0,NonResidential,Senior Care Community,LAKE UNION,No_Second_Use,No_Third_Use,0,4,1,1,1,0
531737.1875,3.71,18278.0,15212.0,0.0,96.0,1.0,1,0,59,23562.0,1.0,0.775740599270011,0.6456158220864103,0.0,NonResidential,Worship Facility,SOUTHWEST,Office,No_Third_Use,2,0,1,1,0,0
973080.1875,6.35,10292.0,10200.0,0.0,,1.0,4,0,17,7211.0,1.0,0.3568159755928443,0.3536264041048398,0.0,NonResidential,Small- and Mid-Sized Office,Ballard,Other,No_Third_Use,1,1,0,1,0,0
819493.125,27.97,18373.0,2728.0,0.0,,1.0,1,0,27,21101.0,1.0,0.8707170276290224,0.1292829723709777,0.0,NonResidential,Warehouse,GREATER DUWAMISH,Office,No_Third_Use,1,0,0,1,1,0
1329148.25,9.42,45594.0,0.0,0.0,75.0,1.0,2,0,102,22797.0,1.0,1.0,0.0,0.0,NonResidential,Refrigerated Warehouse,GREATER DUWAMISH,No_Second_Use,No_Third_Use,3,2,1,1,0,0
2241280.5,15.62,26660.0,0.0,0.0,,1.0,1,0,66,26660.0,1.0,1.0,0.0,0.0,NonResidential,Other,GREATER DUWAMISH,No_Second_Use,No_Third_Use,2,1,0,1,0,0
966168.625,18.63,21780.0,6346.0,0.0,44.0,1.0,1,0,41,28126.0,1.0,0.7743724667567375,0.22562753324326246,0.0,NonResidential,Warehouse,GREATER DUWAMISH,Office,No_Third_Use,2,1,1,1,1,0
1322416.75,26.55,26150.0,0.0,0.0,6.0,1.0,1,0,54,26150.0,1.0,1.0,0.0,0.0,NonResidential,Warehouse,GREATER DUWAMISH,No_Second_Use,No_Third_Use,2,0,1,1,1,0
1148448.75,7.59,24000.0,0.0,0.0,73.0,1.0,2,0,49,12000.0,1.0,1.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,No_Second_Use,No_Third_Use,2,0,1,1,0,0
2699616.0,73.26,40809.0,0.0,0.0,38.0,1.0,5,0,48,8718.8,1.0,0.9361150617057393,0.0,0.0,NonResidential,K-12 School,EAST,No_Second_Use,No_Third_Use,2,2,1,1,1,0
892651.125,18.54,25580.0,2500.0,0.0,,1.0,1,0,104,28080.0,1.0,0.9109686609686609,0.08903133903133903,0.0,NonResidential,Distribution Center,LAKE UNION,Office,No_Third_Use,3,1,0,1,1,0
